k_Mpc^-1,P_Mpc^3,Delta2
0.00023611407484840682,1407.1792836158859,9.383942126939635e-10
0.00023898856084624999,1411.534438853293,9.760972282788541e-10
0.00024189804124142883,1416.119300373135,1.0154701363283796e-09
0.0002448429420606644,1420.9324936887122,1.0565899436685951e-09
0.0002478236945171876,1425.972786945461,1.0995373281295662e-09
0.0002508407350738795,1431.2390089997982,1.1443967555525999e-09
0.0002538945055071816,1436.7300456455757,1.191256656543957e-09
0.00025698545297178437,1442.4448358961265,1.2402096112286173e-09
0.00026011403006610194,1448.3823683168523,1.2913525423429806e-09
0.0002632806948985462,1454.5416774035739,1.3447869170180294e-09
0.0002664859111546045,1460.921840002044,1.4006189576172111e-09
0.000269730148164737,1467.5219717642233,1.458959862006683e-09
0.00027301388097309873,1474.3412236371585,1.5199260336489615e-09
0.00027633759040709944,1481.37877838044,1.5836393219249634e-09
0.00027970176314780893,1488.6338471084418,1.650227273103538e-09
0.000283106891801222,1496.105665853725,1.7198233923921995e-09
0.0002865534749703871,1503.7934921481287,1.79256741751734e-09
0.00029004201732841687,1511.6966016183121,1.868605604297596e-09
0.0002935730296923854,1519.8142845925993,1.9480910246891186e-09
0.0002971470290981258,1528.1458427162283,2.0311838777973296e-09
0.000300764538875938,1536.6905855721923,2.1180518143655252e-09
0.0003044260887272194,1545.447957965374,2.2088704620164397e-09
0.0003081322148020262,1554.4179362458635,2.303824405209439e-09
0.00031188345977758086,1563.6006432706658,2.4031071146572842e-09
0.000315680372937735,1572.996216088992,2.5069211813951387e-09
0.0003195235102533988,1582.6048036293914,2.6154787420817906e-09
0.00032341343446395157,1592.426564376382,2.7290019235109874e-09
0.00032735071515964013,1602.4616640348058,2.8477233071480846e-09
0.00033133592886498345,1612.7102731802233,2.971886414538268e-09
0.0003353696591231912,1623.1725648936797,3.101746214463874e-09
0.00033945249658161,1633.8487123793948,3.237569652761276e-09
0.00034358503907821125,1644.7388865637881,3.3796362057408863e-09
0.0003477678917291293,1655.8432536745559,3.528238458188372e-09
0.00035200166701726754,1667.16197279839,3.683682706960384e-09
0.0003562869848819828,1678.6951934161461,3.846289591224199e-09
0.0003606244728098603,1690.4430529143078,4.016394750427783e-09
0.00036501476592659655,1702.4056740715926,4.194349511124632e-09
0.0003694585070899967,1714.5831625197757,4.3805216038165594e-09
0.0003739563469841075,1726.9756041777237,4.5752959110173845e-09
0.0003785089442144951,1739.583062657866,4.779075247780943e-09
0.0003831169654046822,1752.4057097025568,4.99228155503663e-09
0.0003877810852937615,1765.444279588082,5.215358169210635e-09
0.00039250198683519187,1778.6996594298948,5.448769788614678e-09
0.00039728036129680646,1792.172730873979,5.693003035900469e-09
0.0004021169083620287,1805.8643684345102,5.948567479961296e-09
0.0004070123362323272,1819.7754378079603,6.215996704135006e-09
0.0004119673617309147,1833.9067941591468,6.495849422689818e-09
0.00041698271040771045,1848.259280378582,6.788710647663779e-09
0.0004220591166455817,1862.8337253104687,7.095192908209599e-09
0.000427197323767875,1877.630941950727,7.415937524679889e-09
0.00043239808414726036,1892.6517256145753,7.751615939775293e-09
0.0004376621593158987,1907.896852073014,8.102931109165707e-09
0.0004429903200769501,1923.367075657826,8.470618954087955e-09
0.0004483833466174425,1939.0631273346223,8.85544987851778e-09
0.00045384202862250886,1954.9857127434839,9.258230353610968e-09
0.0004593671653910209,1971.13551020691,9.679804572210669e-09
0.00046495956595262724,1987.5131687046996,1.0121056176320024e-08
0.00047062004918621694,2004.11930581549,1.0582910060546743e-08
0.0004763494439398273,2020.9545056248069,1.1066334254636357e-08
0.0004821485891520072,2038.0194280591452,1.157234252121657e-08
0.0004880183339746616,2055.3152348173426,1.210199904395921e-08
0.0004939595378973908,2072.843230622211,1.2656418986048491e-08
0.0004999730708733415,2090.6047064534596,1.3236770003298873e-08
0.0005060598134465951,2108.6009381790936,1.384427468396563e-08
0.0005122206568810968,2126.8331851853277,1.4480213099304119e-08
0.000518456503291168,2145.302688978489,1.5145925469545996e-08
0.0005247682657735953,2164.0106717585536,1.5842814950295497e-08
0.0005311568685413341,2182.9583349641084,1.6572350544556175e-08
0.0005376232470588391,2202.14685778838,1.7336070145805197e-08
0.0005441683481790398,2221.577395666192,1.813558371775172e-08
0.0005507931302819888,2241.2510787315714,1.897257661664097e-08
