k_Mpc^-1,P_Mpc^3,Delta2,lambda_Mpc,source
0.00041698271040771045,7902.837132382371,2.9027353010973466e-08,15068.21542081713,AXICLASS
0.0004220591166455817,7993.439321977063,3.044554820910976e-08,14886.979239109301,AXICLASS
0.000427197323767875,8085.033362509262,3.193284737789258e-08,14707.922914315031,AXICLASS
0.00043239808414726036,8177.62876172125,3.349260542815378e-08,14531.02022773936,AXICLASS
0.0004376621593158987,8271.235091636097,3.51283393871213e-08,14356.245276038286,AXICLASS
0.0004429903200769501,8365.861988478924,3.684373618730931e-08,14183.57246742583,AXICLASS
0.0004483833466174425,8461.519152530978,3.8642660826805365e-08,14012.976517926647,AXICLASS
0.00045384202862250886,8558.216296612109,4.0529164675516304e-08,13844.432447673851,AXICLASS
0.0004593671653910209,8655.96304661221,4.250749389963972e-08,13677.91557725123,AXICLASS
0.00046495956595262724,8754.76905639071,4.4582099291541213e-08,13513.401524079523,AXICLASS
0.00047062004918621694,8854.644032768847,4.6757646186547374e-08,13350.866198846172,AXICLASS
0.0004763494439398273,8955.59773508856,4.903902473347088e-08,13190.28580197793,AXICLASS
0.0004821485891520072,9057.639974752587,5.14313606526907e-08,13031.636820156045,AXICLASS
0.0004880183339746616,9160.780614745407,5.3940026504703794e-08,12874.896022873221,AXICLASS
0.0004939595378973908,9265.029569134822,5.6570653493124876e-08,12720.04045903205,AXICLASS
0.0004999730708733415,9370.396802553896,5.93291438272261e-08,12567.047453584375,AXICLASS
0.0005060598134465951,9476.892329662758,6.222168367027193e-08,12415.894604210962,AXICLASS
0.0005122206568810968,9584.526214590307,6.525475670111888e-08,12266.55977804136,AXICLASS
0.000518456503291168,9693.30857035518,6.84351583178308e-08,12119.02110841286,AXICLASS
0.0005247682657735953,9803.249558266,7.177001051337834e-08,11973.256991668753,AXICLASS
0.0005311568685413341,9914.359387300252,7.526677745489467e-08,11829.24608399493,AXICLASS
0.0005376232470588391,10026.648313461836,7.893328179940922e-08,11686.967298294554,AXICLASS
0.0005441683481790398,10140.126639116705,8.27777217805007e-08,11546.399801100379,AXICLASS
0.0005507931302819888,10254.804712306659,8.680868910190979e-08,11407.523009524088,AXICLASS
0.0005574985634151906,10370.692926040363,9.103518767579872e-08,11270.3165882425,AXICLASS
0.000564285629435645,10487.801717528951,9.546665324480446e-08,11134.760446519867,AXICLASS
0.0005711553221536173,10606.141498820702,1.0011297328204978e-07,11000.834735266053,AXICLASS
0.0005781086474781585,10725.722506273976,1.0498450692180042e-07,10868.519844130115,AXICLASS
0.0005851466235643995,10846.554963185345,1.1009210874410468e-07,10737.796398628758,AXICLASS
0.0005922702809626336,10968.649118817208,1.1544715264308239e-07,10608.645257309463,AXICLASS
0.0005994806627692192,11092.015247157993,1.2106155644497789e-07,10481.04750894761,AXICLASS
0.0006067788247793162,11216.663645650899,1.269478076802178e-07,10354.984469777375,AXICLASS
0.0006141658356414834,11342.604633891784,1.3311899056285673e-07,10230.437680755933,AXICLASS
0.000621642777014159,11469.84855229525,1.3958881423320713e-07,10107.388904860509,AXICLASS
0.0006292107437240418,11598.405760728876,1.4637164232198936e-07,9985.82012441805,AXICLASS
0.0006368708439264057,11728.286637115349,1.5348252389700026e-07,9865.713538466907,AXICLASS
0.0006446241992673627,11859.501576001927,1.6093722585604856e-07,9747.051560150301,AXICLASS
0.0006524719450481019,11992.060987097013,1.6875226683281133e-07,9629.81681414114,AXICLASS
0.0006604152303911312,12125.97529377377,1.7694495268528686e-07,9513.992134097765,AXICLASS
0.0006684552184085354,12261.254931540003,1.8553341363965605e-07,9399.560560150394,AXICLASS
0.0006765930863722905,12397.910346474242,1.9453664316568604e-07,9286.505336417684,AXICLASS
0.0006848300258866473,12535.951993627988,2.039745386632326e-07,9174.809908553243,AXICLASS
0.0006931672430626137,12675.390335393231,2.1386794404298986e-07,9064.457921321633,AXICLASS
0.000701605958694566,12816.235839835512,2.2423869428840718e-07,8955.433216203455,AXICLASS
0.0007101474084389978,12958.498978968848,2.3510966208915796e-07,8847.719829029435,AXICLASS
0.0007187928429954642,13102.19007708515,2.4650480382101956e-07,8741.301987642682,AXICLASS
0.0007275435282897097,13247.318940487778,2.5844920290209973e-07,8636.164109589337,AXICLASS
0.000736400745659038,13393.89523559233,2.709691290071113e-07,8532.290799836823,AXICLASS
0.0007453657920399333,13541.928590605683,2.840920954560867e-07,8429.666848519608,AXICLASS
0.0007544399801579668,13691.428592783801,2.9784691733449535e-07,8328.277228712077,AXICLASS
0.0007636246387200177,13842.404785641278,3.122637722863808e-07,8228.107094228151,AXICLASS
0.0007729211126088277,13994.866666112317,3.273742641010455e-07,8129.141777447449,AXICLASS
0.000782330763079931,14148.82368166309,3.432114892191481e-07,8031.366787167529,AXICLASS
0.0007918549679609786,14304.28522735574,3.598101062895948e-07,7934.767806481972,AXICLASS
0.0008014951218534882,14461.260642862779,3.772064089143494e-07,7839.33069068403,AXICLASS
0.0008112526363370556,14619.759209433005,3.9543840172436476e-07,7745.041465195408,AXICLASS
0.0008211289401760427,14779.790146808036,4.145458799360342e-07,7651.886323520064,AXICLASS
0.0008311254795287909,14941.362610089493,4.345705125441619e-07,7559.851625222533,AXICLASS
0.0008412437181593767,15104.485686556953,4.5555592931422396e-07,7468.923893930598,AXICLASS
0.0008514851376519461,15269.168392436553,4.77547811743818e-07,7379.089815362,AXICLASS
