k_Mpc^-1,P_Mpc^3,Delta2,lambda_Mpc,source
0.0003081322148020262,5947.741591866081,8.815230393129594e-09,20391.198989747016,CLASS
0.00031188345977758086,6016.91786048817,9.247436793452791e-09,20145.939485410443,CLASS
0.000315680372937735,6086.883466655594,9.700809789093279e-09,19903.629892184923,CLASS
0.0003195235102533988,6157.646934178706,1.017638428788756e-08,19664.234729384054,CLASS
0.00032341343446395157,6229.2168693978765,1.067524569034753e-08,19427.718943072927,CLASS
0.00032735071515964013,6301.601961815867,1.1198532346695419e-08,19194.04790093538,CLASS
0.00033133592886498345,6374.810984732165,1.1747438133084723e-08,18963.187387202823,CLASS
0.0003353696591231912,6448.852795879433,1.2323215152767203e-08,18735.103597644134,CLASS
0.00033945249658161,6523.7363380615625,1.29271765682425e-08,18509.763134615816,CLASS
0.00034358503907821125,6599.47063979384,1.35606995707195e-08,18287.13300217163,CLASS
0.0003477678917291293,6676.064815944779,1.4225228493520294e-08,18067.180601231168,CLASS
0.00035200166701726754,6753.528068379631,1.492227807637866e-08,17849.87372480643,CLASS
0.0003562869848819828,6831.869684591664,1.5653436883303776e-08,17635.18055328583,CLASS
0.0003606244728098603,6911.098992815483,1.642037078183547e-08,17423.069649775,CLASS
0.00036501476592659655,6991.225359585715,1.722482667659818e-08,17213.509955493464,CLASS
0.0003694585070899967,7072.258234268274,1.806863654105457e-08,17006.47078522693,CLASS
0.0003739563469841075,7154.207151635359,1.895372155128606e-08,16801.921822834072,CLASS
0.0003785089442144951,7237.081732382927,1.9882096414847204e-08,16599.833116807415,CLASS
0.0003831169654046822,7320.89168364665,2.0855873908841386e-08,16400.175075887666,CLASS
0.0003877810852937615,7405.646799516394,2.1877269637282497e-08,16202.918464730668,CLASS
0.00039250198683519187,7491.356961548753,2.29486070182856e-08,16008.034399626722,CLASS
0.00039728036129680646,7578.032139277866,2.4072322512139505e-08,15815.49434427101,CLASS
0.0004021169083620287,7665.6823907242,2.5250971101835333e-08,15625.270105585289,CLASS
0.0004070123362323272,7754.317862901236,2.648723203818508e-08,15437.333829589563,CLASS
0.0004119673617309147,7843.948792320005,2.778391486223955e-08,15251.657997323544,CLASS
0.00041698271040771045,7934.585505491182,2.9143965718323507e-08,15068.21542081713,CLASS
0.0004220591166455817,8026.238419424835,3.057047397164303e-08,14886.979239109301,CLASS
0.000427197323767875,8118.918042127469,3.2066679145082866e-08,14707.922914315031,CLASS
0.00043239808414726036,8212.634973096496,3.363597819051416e-08,14531.02022773936,CLASS
0.0004376621593158987,8307.399903811734,3.528193311065867e-08,14356.245276038286,CLASS
0.0004429903200769501,8403.223618224009,3.700827894832443e-08,14183.57246742583,CLASS
0.0004483833466174425,8500.116990707049,3.881893214905838e-08,14012.976517926647,CLASS
0.00045384202862250886,8598.090920352217,4.071799902322692e-08,13844.432447673851,CLASS
0.0004593671653910209,8697.156321583663,4.2709784837704726e-08,13677.91557725123,CLASS
0.00046495956595262724,8797.32419255625,4.47988037292799e-08,13513.401524079523,CLASS
0.00047062004918621694,8898.605619081487,4.698978881035006e-08,13350.866198846172,CLASS
0.0004763494439398273,9001.011774896995,4.928770274327997e-08,13190.28580197793,CLASS
0.0004821485891520072,9104.553921928025,5.169774882262757e-08,13031.636820156045,CLASS
0.0004880183339746616,9209.243410540956,5.4225382589478524e-08,12874.896022873221,CLASS
0.0004939595378973908,9315.091679788316,5.687632400327067e-08,12720.04045903205,CLASS
0.0004999730708733415,9422.110257645252,5.965657019769544e-08,12567.047453584375,CLASS
0.0005060598134465951,9530.310761237215,6.257240884852309e-08,12415.894604210962,CLASS
0.0005122206568810968,9639.704897058713,6.563043218250919e-08,12266.55977804136,CLASS
0.000518456503291168,9750.304461182724,6.883755165793117e-08,12119.02110841286,CLASS
0.0005247682657735953,9862.121339460811,7.220101334873207e-08,11973.256991668753,CLASS
0.0005311568685413341,9975.16750771342,7.572841406577353e-08,11829.24608399493,CLASS
0.0005376232470588391,10089.455031910442,7.942771825027626e-08,11686.967298294554,CLASS
0.0005441683481790398,10204.996068341503,8.330727567618044e-08,11546.399801100379,CLASS
0.0005507931302819888,10321.802863776038,8.737583999990089e-08,11407.523009524088,CLASS
0.0005574985634151906,10439.887755612719,9.164258819775396e-08,11270.3165882425,CLASS
0.000564285629435645,10559.263168944839,9.611714090527279e-08,11134.760446519867,CLASS
0.0005711553221536173,10679.941523125468,1.0080958287020767e-07,11000.834735266053,CLASS
0.0005781086474781585,10801.935209829508,1.0573048492927493e-07,10868.519844130115,CLASS
0.0005851466235643995,10925.256695407721,1.1089092824869242e-07,10737.796398628758,CLASS
0.0005922702809626336,11049.918526963877,1.1630252887637128e-07,10608.645257309463,CLASS
0.0005994806627692192,11175.933332154273,1.2197746340662173e-07,10481.04750894761,CLASS
0.0006067788247793162,11303.313818969957,1.2792849586749626e-07,10354.984469777375,CLASS
0.0006141658356414834,11432.072775501014,1.3416900588852264e-07,10230.437680755933,CLASS
0.000621642777014159,11562.223069682486,1.4071301820928044e-07,10107.388904860509,CLASS
0.0006292107437240418,11693.777649021718,1.475752335920964e-07,9985.82012441805,CLASS
0.0006368708439264057,11826.74954030717,1.547710612051082e-07,9865.713538466907,CLASS
0.0006446241992673627,11961.151849297506,1.6231665254500852e-07,9747.051560150301,CLASS
0.0006524719450481019,12096.997760391641,1.7022893697205119e-07,9629.81681414114,CLASS
0.0006604152303911312,12234.300536278683,1.7852565893326148e-07,9513.992134097765,CLASS
0.0006684552184085354,12373.073517567651,1.8722541695333837e-07,9399.560560150394,CLASS
0.0006765930863722905,12513.330122396894,1.9634770447645878e-07,9286.505336417684,CLASS
0.0006848300258866473,12655.083846022404,2.0591295264603974e-07,9174.809908553243,CLASS
0.0006931672430626137,12798.348260385135,2.1594257511359152e-07,9064.457921321633,CLASS
0.000701605958694566,12943.137013656778,2.2645901497202783e-07,8955.433216203455,CLASS
0.0007101474084389978,13089.463822941556,2.3748579378943863e-07,8847.719829029435,CLASS
0.0007187928429954642,13237.34222934155,2.4904755847363447e-07,8741.301987642682,CLASS
0.0007275435282897097,13386.78551711995,2.6117013275394355e-07,8636.164109589337,CLASS
0.000736400745659038,13537.806997679672,2.7388057815172313e-07,8532.290799836823,CLASS
0.0007453657920399333,13690.420028029223,2.872072531924969e-07,8429.666848519608,CLASS
0.0007544399801579668,13844.638009462255,3.0117987504267376e-07,8328.277228712077,CLASS
0.0007636246387200177,14000.474386200427,3.1582958404515857e-07,8228.107094228151,CLASS
0.0007729211126088277,14157.942643999246,3.311890112884956e-07,8129.141777447449,CLASS
0.000782330763079931,14317.056308717183,3.47292349350391e-07,8031.366787167529,CLASS
0.0007918549679609786,14477.828944846491,3.641754263628287e-07,7934.767806481972,CLASS
0.0008014951218534882,14640.274154006225,3.8187578355278347e-07,7839.33069068403,CLASS
0.0008112526363370556,14804.405573396702,4.004327564195439e-07,7745.041465195408,CLASS
0.0008211289401760427,14970.236874214635,4.198875597169719e-07,7651.886323520064,CLASS
0.0008311254795287909,15137.781760029206,4.4028337641677477e-07,7559.851625222533,CLASS
0.0008412437181593767,15307.053965117988,4.6166545083679956e-07,7468.923893930598,CLASS
0.0008514851376519461,15478.067252762876,4.84081186126802e-07,7379.089815362,CLASS
0.0008618512376276612,15650.835413505121,5.075802463128572e-07,7290.336235374835,CLASS
0.0008723435359642811,15825.37226335913,5.322146631107119e-07,7202.650158041472,CLASS
0.0008829635690184235,16001.691641985235,5.580389477279945e-07,7116.01874374557,CLASS
0.0008937128918505274,16179.80740759393,5.851102077684039e-07,7030.429307302017,CLASS
0.0009045930784525562,16359.733297397253,6.134882645285711e-07,6945.869316099487,CLASS
0.0009156057219784764,16541.48286670738,6.43235777917703e-07,6862.326388265285,CLASS
0.0009267524349775288,16725.069657619882,6.744183859923912e-07,6779.788290852385,CLASS
0.0009380348496303625,16910.50720995253,7.071048455061106e-07,6698.242938048099,CLASS
0.00094945461798802,17097.809058757735,7.413671784947711e-07,6617.678389404459,CLASS
0.0009610134122138463,17286.98873178568,7.772808256620614e-07,6538.082848089784,CLASS
0.0009727129248283388,17478.05974689691,8.149248068749775e-07,6459.444659161306,CLASS
0.0009845548689569768,17671.035609423478,8.54381889093881e-07,6381.752307858577,CLASS
0.0009965409785810733,17865.92980947952,8.957387620760424e-07,6304.994417917375,CLASS
0.0010086730087916712,18062.755819219943,9.390862222066237e-07,6229.159749903944,CLASS
0.0010209527360465394,18261.52709004723,9.845193648270065e-07,6154.237199569219,CLASS
